username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
w*****g,,4,0,1741676633,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
upikfitrianingsih,,5,0,1741679826,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
wahyuigoor,,5,0,1741679341,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
elva051294,,5,0,1741680046,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
m3japm,,5,0,1741679436,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
denirustandi85,,5,0,1741679448,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
osimmtsmkusp,,5,0,1741679425,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
exodenzie,,5,0,1741679636,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
pratamatv01,,5,0,1741679522,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
idrisbl,,5,0,1741679632,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
andriyawan1999,,5,0,1741679658,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rio2241,,5,0,1741680171,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mandala_53,,5,0,1741679889,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rhemrev0912,,5,0,1741679977,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
liaaylie,,5,0,1741680237,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
111222333telek,,5,0,1741680024,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fast_deal_market,,5,0,1741681116,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mjr.indo,,5,0,1741681336,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
orchidbrand.officialstore,,5,0,1741681771,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ava7ar,,5,0,1741680184,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
masayujunaedah,,5,0,1741680441,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
razakfatiha,,5,0,1741680329,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
meggaw16,,5,0,1741680354,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
galihrijal650,,5,0,1741680274,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
zilvy_sabrina,,5,0,1741681016,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
supostikerlabel,,5,0,1741681171,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
darorolita,,5,0,1741680703,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
f*****.,,5,0,1741682501,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
neatatipikalawan,,5,0,1741684839,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
lm_store22,,5,0,1741684621,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
donny.kusuma34,,5,0,1741681352,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
pahmi21584,,5,0,1741681393,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
onerusia,,5,0,1741681972,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
d*****8,,5,0,1741681519,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jiqistore,,5,0,1741685980,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dwi_nur_taufiq,,5,0,1741681825,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mrmoney219,,5,0,1741681909,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tony_f_63,,5,0,1741685264,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
n*****h,,5,0,1741686249,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
berthaagatha_ofc,,5,0,1741683924,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fs2u02y8qe,,4,0,1741677000,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
adri_94,,5,0,1741682421,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ibitrianto,,5,0,1741684461,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
cumasayaa21,,5,0,1741683951,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
kumbanktawon,,5,0,1741682476,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
alinebundaagha,,5,0,1741686357,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
l14lus14n4,,5,0,1741686445,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
gladrahan,,5,0,1741684744,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
septiandwiguna81,,5,0,1741686722,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
el_deluxe,,5,0,1741685707,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fajar_project_smi,,5,0,1741684203,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nadiatulfebrianti,,5,0,1741687049,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
defri_yanto12,,5,0,1741684473,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ichanisa1994,,5,0,1741685371,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
kodrotenkaderisman,,5,0,1741684335,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
zyxxyzack,,5,0,1741684398,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
berbudisetiawan1,,1,15,1749506198,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fernandorumbayan,,4,0,1741677250,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
pkdjungkat,,5,0,1741685223,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
iin_masinah20,,5,0,1741685797,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
matsusavic,,5,0,1741685487,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tomi_hokidoki,,5,0,1741685579,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nurhayati564,,5,0,1741685601,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
atinksaif,,5,0,1741685615,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
a*****e,,1,6,1752893403,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
valentinoadam.99,,5,0,1741685784,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sriems,,5,0,1741685985,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
cicifitriani89,,5,0,1741766136,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nasrullahaji,,5,0,1741766043,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
virgirx,,5,0,1741686254,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mmh_faisal,,5,0,1741686217,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
wr_2820,,5,0,1741686280,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hellhound2,,4,0,1741677449,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
haikalwafda,,5,0,1741686330,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
r*****i,,4,0,1741677489,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bahrul16277272,,5,0,1741763987,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
8rgfodop1z,,5,0,1741686879,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sitiasrifah112,,5,0,1741686553,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nandanmiftahulmubarrok,,5,0,1741763862,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dellaviane,,5,0,1741765649,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mr.thriftshop,,5,0,1741686689,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
untari99,,5,0,1741763997,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
abdulfahmihr,,5,0,1741767881,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ianirwana,,5,0,1741686752,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fath6699,,5,0,1741686776,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
e0yz5e3g97,,5,0,1741765157,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
t*****6,,5,0,1741766832,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
enankstyle,,5,0,1741765353,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
anandaakhoerunnisa,,5,0,1741768228,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
amorji,,5,0,1741764107,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
normaluntayo,,5,0,1741768494,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
s3jljbhpo3,,5,0,1741687012,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
renaldipratama185,,5,0,1741686981,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ngatimanngatiman,,5,0,1741763814,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
s*****5,,5,0,1741768657,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nemoolabs,,5,0,1741767165,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jokoprawibowo,,5,0,1741766648,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
artur2117,,5,0,1741687271,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
chyntiahaary,,5,0,1741764559,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hanna_azzalia,,5,0,1741768791,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
faysholamir1234,,5,0,1741766236,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fikihherdiawan,,5,0,1741767005,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rsyofiyan,,5,0,1741769080,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ndoy1971,,5,0,1741769049,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
andidojo,,5,0,1741769144,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
duwixhennadaffa,,5,0,1741769280,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
iskanddinata,,4,0,1741679005,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tankmatelounge,,5,0,1741764011,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
herianto.pakpahan,,5,0,1741763977,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
aryaaphreeyaya,,5,0,1741769480,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sri_nurhidayah.1,,5,0,1741764071,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nawawiaskar,,4,0,1741677921,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rudifebrian88,,5,0,1741766077,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nuuar23,,5,0,1741766614,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
arysuprastiyo,,5,0,1741766370,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ululfadlisetiawan,,5,1,1741766149,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
naufalaidil100,,5,0,1741765087,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bisnisoemahan,,5,0,1741767434,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ramdansy,,5,0,1741771042,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
poekis88,,5,0,1741765110,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ailsakiranawardani,,5,0,1741770963,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
albirizkyf,,5,0,1741765166,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sarkam008,,5,0,1741767300,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
moz9gmxmg7,,5,0,1741765325,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
christinatobing910,,5,0,1741765361,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
masgun267,,5,0,1741765367,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ogebshall,,5,0,1741768907,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
badrul_musl1h,,5,0,1741766585,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rizkikurniamlk,,5,0,1741922543,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hailabit,,5,0,1741765715,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ahmadhafidr95,,5,0,1742188978,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ahmadhafidr95,,5,0,1742189029,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
zearaga,,5,0,1741768018,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
adamsakha29,,5,0,1741923172,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
handdry22,,5,0,1741766921,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
antonbunaryo,,5,0,1741926425,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
meivina123,,5,0,1741927119,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
windiles495,,5,0,1741922605,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
m*****f,,5,0,1741932238,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
c*****h,,5,0,1741933111,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mtma_stuff,,5,0,1741933528,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nuranti_13,,5,0,1741933546,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nopian11,,5,0,1741941129,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tommyhry,,5,0,1741937614,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
s*****a,,5,0,1741940902,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
azila0109,,5,0,1742012132,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jemmytanubrata,,5,0,1742014194,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
venibumbu,,5,0,1742015084,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jemmytanubrata,,5,0,1742015042,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
f*****a,,5,0,1742013143,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742015806,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742015758,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742016062,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
axlz3n,,5,0,1742015940,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
cv_odis,,5,0,1742010841,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
andin_eka6696,,5,0,1742009636,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742015382,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ekaayulest,,5,0,1742184684,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
yaye56,,5,0,1742184755,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742185426,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742185669,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
abpn.87,,5,0,1742185453,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742185367,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nanisopyan,,5,0,1742187977,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
j*****a,,5,0,1742188406,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
g*****h,,5,0,1742188027,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
abpn.87,,5,0,1742188049,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742184353,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742184544,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
s*****o,,5,0,1742183823,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
aramiyenkutacane,,5,0,1742186685,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742185137,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
zulfatunfurida92,,5,0,1742185160,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742185179,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742184958,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742183988,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
vinanai1,,5,0,1742184015,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hadiansyah_abdurahman,,5,0,1742186496,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
h*****n,,5,0,1742186416,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
epas66,,5,0,1741769809,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
081354525686raudatulzannah,,5,0,1742185578,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bravoval1612,,5,0,1742006140,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
andhikamaulanarianputra,,5,0,1742012879,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
herybautmur,,4,0,1741677822,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
f*****n,,5,0,1741769826,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
s*****5,,5,0,1741927155,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
inasuryana667,,5,0,1741766012,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
inzaghi.co,,5,0,1741767139,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sitimundakiroh,,5,0,1742006720,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ndoy1971,,5,0,1741931265,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sugiartosaptomo,,5,0,1741769565,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dindamaira,,5,0,1742014190,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sugi_blitz,,5,0,1742185851,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
amamry,,5,0,1741927039,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
da_hee12,,5,0,1742014279,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hanipermataj,,4,0,1741680426,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dyahfaridaariesta,,5,0,1741922996,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
prastio92,,5,0,1741769412,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mitochibashop,,5,0,1741938343,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
aprillian1995,,5,0,1742186678,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
a*****3,,5,0,1741767748,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ardypinguin,,5,0,1741768562,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
m*****d,,5,0,1742014644,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dendydewantoro,,5,0,1741920566,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hdwclimax,,5,0,1742186284,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nuriadimardin,,5,0,1741772617,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dheshanti,,4,0,1741682570,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dheshanti,,4,0,1741683067,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
yadiez.gustawan,,5,0,1742012146,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
daffaanov,,4,0,1741677893,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
arifw75.,,5,0,1741767790,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
b*****n,,5,0,1741770623,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
asepudomuharom,,5,0,1742187796,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bary2541,,5,0,1742188279,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
khairul_muktamar,,4,0,1741682549,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dingklongsetiawan,,5,0,1742015045,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mi78mi78,,5,0,1742015868,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
sastra_mico,,5,0,1742187996,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dfecfy_39o,,5,0,1741766957,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
irmhajesianaphaluphe,,5,0,1741939487,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ilh44m246,,5,0,1742014952,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
unyill_rm,,4,0,1741679287,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
antohuacimm,,5,0,1742012428,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bambangirawn92,,5,0,1742015541,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
t3oto9m6_u,,5,0,1741767807,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bangpenthol05,,5,0,1741769911,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
rcyberipa1,,5,0,1741853500,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
araujoefi,,5,0,1741767112,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
suryal,,5,0,1742013815,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
akbaral08,,4,0,1741680533,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
welidayanti,,5,0,1741770492,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
akbardarma32,,5,0,1741768000,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
muftizainavisena,,5,0,1741771454,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
hajizulnasution00,,5,0,1742013401,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mrskwon38,,5,0,1742186690,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
karpins,,5,0,1741767514,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
babvit04,,5,0,1741767445,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
susybanjar,,5,0,1742015110,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
fyaana,,5,0,1741768718,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
farhanhadiens,,4,0,1741681321,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
id0165_36565,,5,0,1741931220,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nailaelfadilah,,5,0,1741923998,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
nuriana.20,,5,0,1741935191,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
i*****9,,5,0,1742012824,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
harisfebriansya130297,,5,0,1741768815,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
edwanluis31,,5,0,1741931013,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
y*****9,,5,0,1742014803,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mfiqhabdillah,,5,0,1741931340,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
e*****e,,5,0,1741920681,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
dimasathib,,5,0,1741926366,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
prastio92,,5,0,1742015269,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
muhamad.taqi,,5,0,1742185100,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
bachrun_cell12,,5,0,1741768334,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
tamyizud,,5,0,1741922643,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
kevinparulian,,4,0,1741678930,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
mulyadi085669178267,,5,0,1741768467,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
yayanroyani380,,5,0,1741768471,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
01c41e3hls,,5,0,1741768530,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
ammar_muh,,5,0,1741768856,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
